userID,gender,age,city,state,membershipType,CreditScore,signUpDate,#_times_logged_in,avg_mins_logged_in,most_common_activityType,most_common_accountType,avg_#_of_activities_per_login,last_logged_in,days_since_login,most_recent_activity,most_recent_device_used,most_common_transaction_type,avg_income_payment,avg_days_between_login
485,Other,38,Laurenshire,New Jersey,Free,707,2023-04-24,27,30,Turned off notifications,Investments,3,2023-11-03 23:16:13.000,24,View Budget,Desktop,Shopping,2775.19,6
4850,Female,25,Patelshire,Vermont,Premium,761,2023-11-21,8,32,View Budget,Car Loan,3,2023-11-27 04:58:21.000,0,View Accounts,Mobile,Bills,3228.73,0
4851,Other,38,Bryanport,Maryland,Free,699,2023-06-15,10,40,Set Goal,Car Loan,3,2023-11-23 05:42:05.000,4,Added Account,Desktop,Travel,3029.46,15
4852,Male,49,New Susanport,Texas,Premium,692,2023-01-21,4,26,Viewed Notifications,Investments,4,2023-09-20 23:16:29.000,68,Reviewed Transaction History,Mobile,Travel,2861.66,70
4853,Other,46,East Jimmybury,Georgia,Premium,716,2023-01-25,23,33,View Budget,Car Loan,3,2023-11-19 03:55:25.000,8,Set Goal,Mobile,Bills,2388.38,13
4854,Other,27,Simsstad,Idaho,Premium,704,2022-02-07,23,34,Checked Credit Score,Student Loan,3,2023-11-19 11:08:29.000,8,View Accounts,Mobile,Bills,2681.52,27
4855,Male,30,Simsstad,Idaho,Premium,703,2022-11-28,19,28,Set Goal,Investments,3,2023-11-26 02:13:30.000,1,Set Goal,Desktop,Shopping,2749.6,19
4856,Other,67,Port Nicholasshire,Maryland,Premium,700,2023-04-06,22,30,Checked Credit Score,Only Checking and Savings,3,2023-11-22 22:38:39.000,5,Reviewed Transaction History,Desktop,Dining,2863.82,9
4857,Female,27,Garciachester,Wisconsin,Premium,682,2022-10-17,21,26,Viewed Notifications,Student Loan,3,2023-11-11 00:32:24.000,16,Turned off notifications,Desktop,Income,2866.22,17
4858,Male,24,Pamelaborough,Georgia,Premium,594,2023-01-14,17,37,Checked Credit Score,Car Loan,3,2023-11-25 19:20:41.000,2,Viewed Notifications,Mobile,Bills,4193.25,18
4859,Male,66,Port Ashley,Oregon,Premium,663,2022-05-09,25,33,View Accounts,Only Checking and Savings,3,2023-11-21 20:09:36.000,6,Reviewed Transaction History,Mobile,Bills,NULL,22
486,Male,56,Johnshire,Virginia,Premium,634,2022-01-28,8,30,Viewed Notifications,Car Loan,3,2023-10-02 11:27:19.000,56,View Goals,Mobile,Shopping,2731.54,76
4860,Female,71,Lake Vanessa,Utah,Free,836,2023-11-07,1,36,Added Account,Mortgage,2,2023-11-15 13:07:03.000,12,Added Account,Desktop,Dining,3193.65,NULL
4861,Other,41,North Mary,North Dakota,Premium,763,2023-01-11,15,34,View Budget,Credit Card,3,2023-10-01 21:17:56.000,57,Turned off notifications,Desktop,Income,3539.92,18
4862,Male,45,Gabriellaton,Wyoming,Free,684,2022-08-29,9,23,Added Account,Credit Card,3,2023-11-25 15:41:45.000,2,View Goals,Desktop,Income,3454.78,50
4863,Female,63,West Sergioborough,Tennessee,Premium,730,2022-04-01,26,25,Turned off notifications,Only Checking and Savings,3,2023-11-07 12:32:37.000,20,Turned off notifications,Mobile,Entertainment,2700.67,20
4864,Other,68,Meredithville,Wyoming,Free,727,2023-08-06,11,29,Reviewed Transaction History,Car Loan,3,2023-11-25 07:43:19.000,2,Added Account,Mobile,Income,2318,10
4865,Male,28,East David,Texas,Premium,680,2023-01-14,27,33,Viewed Notifications,Student Loan,3,2023-11-24 09:11:36.000,3,Turned off notifications,Desktop,Dining,3184.35,11
4866,Other,21,West Ricardofort,Mississippi,Free,645,2022-09-03,18,29,Created Budget,Credit Card,3,2023-08-29 17:32:19.000,90,View Goals,Mobile,Income,3071.31,19
4867,Other,22,New Kimberly,Ohio,Premium,678,2023-08-15,3,44,Turned off notifications,Credit Card,3,2023-09-23 06:02:02.000,65,Added Account,Mobile,Travel,2949.26,10
4868,Male,40,South Paul,Kentucky,Free,768,2022-09-14,24,34,View Accounts,Car Loan,3,2023-11-21 03:49:51.000,6,View Accounts,Desktop,Shopping,3238.07,18
4869,Male,39,Hillhaven,Kentucky,Free,773,2023-08-30,9,27,Set Goal,Student Loan,4,2023-11-18 22:09:15.000,9,Viewed Notifications,Mobile,Entertainment,2987.55,9
487,Other,61,West Troychester,California,Premium,685,2022-08-11,25,29,Checked Credit Score,Credit Card,3,2023-11-11 21:03:15.000,16,Viewed Notifications,Mobile,Groceries,2629.21,16
4870,Other,18,Lake Karenton,Nevada,Premium,695,2022-10-24,27,27,Viewed Notifications,Car Loan,3,2023-11-20 18:49:34.000,7,Created Budget,Mobile,Entertainment,2852.68,15
4871,Female,24,East Kelly,Missouri,Free,616,2023-01-15,25,34,Reviewed Transaction History,Investments,3,2023-11-25 16:07:02.000,2,View Accounts,Desktop,Travel,3152.63,13
4872,Female,29,Fowlerton,South Carolina,Premium,661,2022-11-18,17,28,Added Account,Student Loan,3,2023-11-25 23:49:06.000,2,View Budget,Mobile,Groceries,3146.56,23
4873,Other,49,Christophertown,Minnesota,Free,762,2022-03-20,9,34,Turned off notifications,Student Loan,3,2023-07-20 07:59:42.000,130,Turned off notifications,Mobile,Bills,2863.81,58
4874,Other,57,New Robinmouth,California,Free,657,2022-12-16,22,33,Added Account,Car Loan,3,2023-11-20 17:55:28.000,7,Reviewed Transaction History,Mobile,Dining,2764.13,15
4875,Other,31,Lake Eric,Pennsylvania,Free,745,2023-01-03,7,22,View Budget,Investments,3,2023-07-02 06:20:38.000,148,Reviewed Transaction History,Mobile,Income,2990.03,14
4876,Male,45,East Bryanmouth,Montana,Premium,726,2022-01-26,7,31,Viewed Notifications,Mortgage,4,2023-08-23 01:15:39.000,96,Viewed Notifications,Mobile,Entertainment,3274.08,73
4877,Female,28,North Krista,North Carolina,Premium,666,2023-11-15,24,34,Viewed Notifications,Car Loan,3,2023-11-27 00:04:45.000,0,Viewed Notifications,Desktop,Shopping,3196.23,0
4878,Female,26,Gardnermouth,Montana,Premium,711,2023-03-31,8,31,View Budget,Mortgage,3,2023-11-03 16:37:57.000,24,View Goals,Mobile,Shopping,3147.18,24
4879,Male,52,Greerborough,South Carolina,Free,656,2023-05-21,21,35,Viewed Notifications,Mortgage,3,2023-11-20 18:11:55.000,7,Checked Credit Score,Desktop,Shopping,2099.86,9
488,Other,37,New Robinmouth,California,Premium,691,2022-09-21,29,27,Checked Credit Score,Credit Card,3,2023-11-26 01:21:08.000,1,Checked Credit Score,Desktop,Shopping,3054.98,15
4880,Male,53,Palmermouth,New Hampshire,Free,700,2022-03-13,21,31,Set Goal,Car Loan,3,2023-09-27 03:33:25.000,61,View Accounts,Desktop,Shopping,3010.12,26
4881,Female,55,East Wesleymouth,Connecticut,Premium,720,2023-07-05,7,33,View Goals,Student Loan,4,2023-11-09 05:53:09.000,18,Set Goal,Mobile,Travel,2557.6,19
4882,Male,60,New Rachelview,California,Premium,714,2022-02-12,1,6,View Goals,Credit Card,2,2022-05-04 10:53:33.000,572,View Goals,Mobile,Shopping,3287.55,NULL
4883,Female,28,Pamelaside,South Dakota,Free,722,2023-06-09,26,28,View Accounts,Investments,3,2023-11-26 23:24:35.000,1,Turned off notifications,Mobile,Travel,3474.9,6
4884,Female,39,Lauratown,Hawaii,Free,636,2023-10-20,14,33,View Accounts,Car Loan,3,2023-11-26 03:49:21.000,1,View Goals,Mobile,Dining,3645.5,2
4885,Other,22,New Rachelview,California,Premium,653,2022-08-09,25,34,Set Goal,Car Loan,3,2023-11-26 21:10:08.000,1,Checked Credit Score,Mobile,Shopping,3228.89,17
4886,Female,58,Laurenshire,New Jersey,Free,758,2022-01-14,9,30,View Budget,Student Loan,3,2023-07-24 19:33:20.000,126,Turned off notifications,Desktop,Dining,2734.77,59
4887,Female,59,Courtneystad,Montana,Free,677,2022-08-18,5,27,Checked Credit Score,Investments,3,2023-11-17 06:47:14.000,10,Checked Credit Score,Mobile,Shopping,3434.71,109
4888,Female,56,West Ricardofort,Mississippi,Premium,749,2022-03-17,8,31,Viewed Notifications,Credit Card,3,2023-06-06 21:29:31.000,174,View Budget,Mobile,Travel,2621.51,63
4889,Male,27,North Thomasbury,New Hampshire,Premium,667,2021-12-09,7,40,View Goals,Car Loan,3,2023-10-31 05:35:57.000,27,Added Account,Mobile,Bills,3944.26,107
489,Other,39,Lake Carolinefurt,Delaware,Premium,739,2022-07-16,25,34,Turned off notifications,Mortgage,3,2023-11-14 07:34:11.000,13,Turned off notifications,Desktop,Income,3710.98,20
4890,Other,70,North Kiaraborough,Montana,Premium,732,2022-06-24,25,31,Viewed Notifications,Credit Card,3,2023-10-18 03:17:58.000,40,Turned off notifications,Desktop,Travel,2667.74,19
4891,Male,39,New Amandafurt,Nevada,Free,642,2022-12-05,8,28,View Goals,Car Loan,3,2023-10-18 03:25:47.000,40,Turned off notifications,Mobile,Dining,4035.73,44
4892,Male,55,Andreport,Minnesota,Free,692,2022-09-28,26,28,View Accounts,Student Loan,3,2023-11-14 16:15:47.000,13,Created Budget,Desktop,Travel,3025.28,15
4893,Other,46,South Elizabeth,Oregon,Premium,721,2022-02-09,23,30,Turned off notifications,Student Loan,3,2023-10-15 11:36:50.000,43,Viewed Notifications,Desktop,Bills,2881.03,25
4894,Female,60,Santanaville,Georgia,Free,679,2022-01-29,4,32,Checked Credit Score,Student Loan,3,2023-11-13 21:04:48.000,14,View Goals,Mobile,Shopping,3191.89,209
4895,Male,55,North Mary,North Dakota,Free,668,2023-04-04,24,32,Reviewed Transaction History,Car Loan,3,2023-11-25 10:55:39.000,2,Checked Credit Score,Mobile,Groceries,2313.56,10
4896,Other,31,Port Kimberlyport,North Carolina,Premium,572,2022-11-27,24,35,View Goals,Student Loan,3,2023-11-14 11:40:47.000,13,Created Budget,Mobile,Travel,2335.79,14
4897,Male,40,West Mathew,Kansas,Free,670,2022-10-12,25,33,Viewed Notifications,Investments,3,2023-11-23 11:05:41.000,4,View Budget,Mobile,Travel,2951.6,16
4898,Female,42,South Helen,Tennessee,Free,736,2022-01-23,10,31,Set Goal,Only Checking and Savings,3,2023-10-23 21:27:15.000,35,Set Goal,Mobile,Income,2537.96,66
4899,Other,25,New Laurahaven,New Hampshire,Premium,736,2023-11-18,3,17,View Budget,Investments,4,2023-11-23 02:17:02.000,4,View Budget,Mobile,Travel,3027.14,2
49,Male,28,Davidhaven,Kentucky,Free,754,2021-12-01,19,34,View Budget,Car Loan,3,2023-08-02 13:09:16.000,117,Checked Credit Score,Mobile,Bills,1680.77,33
490,Male,70,Peterbury,Ohio,Premium,718,2022-04-04,10,30,Viewed Notifications,Investments,3,2023-11-23 06:26:10.000,4,Added Account,Mobile,Bills,2232.14,53
4900,Female,66,Darinland,Wisconsin,Premium,692,2023-04-04,26,39,View Budget,Student Loan,3,2023-11-06 02:03:19.000,21,Created Budget,Mobile,Travel,2993.24,8
4901,Other,56,Garciaside,Georgia,Free,716,2022-01-08,22,32,Viewed Notifications,Mortgage,3,2023-10-21 15:46:27.000,37,View Goals,Mobile,Bills,3392.88,29
4902,Other,60,East Melissa,California,Free,655,2022-05-20,5,32,Added Account,Credit Card,3,2023-10-13 02:14:43.000,45,Checked Credit Score,Desktop,Dining,2925.14,126
4903,Female,37,Franklinstad,Arkansas,Free,625,2022-05-05,18,42,Created Budget,Student Loan,3,2023-10-18 03:44:07.000,40,Reviewed Transaction History,Mobile,Shopping,2743.18,31
4904,Female,23,Carlsonport,Maine,Free,631,2022-07-22,16,33,Created Budget,Car Loan,3,2023-11-04 14:39:27.000,23,Created Budget,Mobile,Entertainment,2833.57,30
4905,Female,21,Port Justin,Arizona,Free,709,2021-12-24,25,31,Viewed Notifications,Investments,3,2023-10-18 08:49:14.000,40,Set Goal,Mobile,Bills,3227.11,25
4906,Male,54,East Joseph,Pennsylvania,Free,752,2023-01-15,24,38,Turned off notifications,Student Loan,3,2023-11-26 05:08:25.000,1,View Accounts,Desktop,Groceries,2934.69,13
4907,Male,35,Lake Nicoleview,Wyoming,Premium,651,2023-07-06,14,24,Created Budget,Investments,3,2023-11-24 22:27:49.000,3,Created Budget,Desktop,Entertainment,3121.93,10
4908,Male,25,Melanieburgh,Idaho,Premium,706,2023-10-15,22,32,Checked Credit Score,Credit Card,4,2023-11-26 21:56:24.000,1,Viewed Notifications,Mobile,Travel,3331.8,1
4909,Female,63,South Helen,Tennessee,Free,591,2023-11-11,27,34,Added Account,Mortgage,3,2023-11-27 00:59:16.000,0,View Budget,Mobile,Shopping,3231.42,0
491,Other,66,Andreport,Minnesota,Premium,697,2022-01-19,29,31,Created Budget,Credit Card,3,2023-11-12 17:45:05.000,15,View Accounts,Mobile,Groceries,3101.76,22
4910,Female,25,Lake Amyfort,Arizona,Premium,666,2021-12-16,12,25,Created Budget,Credit Card,3,2023-09-08 19:44:18.000,80,Set Goal,Mobile,Income,3812.83,50
4911,Female,70,New Steve,Mississippi,Free,651,2022-12-17,3,37,Checked Credit Score,Mortgage,2,2023-08-23 19:48:35.000,96,Viewed Notifications,Desktop,Shopping,1977.31,67
4912,Male,64,Jessicaberg,Colorado,Free,683,2022-11-01,17,31,View Goals,Credit Card,3,2023-11-14 05:47:11.000,13,Set Goal,Mobile,Bills,3338.87,21
4913,Male,27,West Brianhaven,Montana,Free,656,2023-10-28,13,28,Turned off notifications,Mortgage,2,2023-11-26 13:46:47.000,1,View Goals,Mobile,Groceries,2972.99,2
4914,Other,22,Matthewview,Minnesota,Premium,691,2022-07-19,23,31,View Goals,Student Loan,3,2023-10-29 21:49:28.000,29,Added Account,Mobile,Shopping,4297.15,20
4915,Male,65,Stevenmouth,Maine,Free,588,2022-11-01,9,30,Viewed Notifications,Car Loan,3,2023-10-07 18:35:38.000,51,View Accounts,Mobile,Dining,3603.66,35
4916,Male,49,West Mathew,Kansas,Free,669,2023-02-10,23,29,View Goals,Only Checking and Savings,3,2023-11-22 20:52:53.000,5,View Goals,Mobile,Shopping,3541.46,12
4917,Male,28,Port Anthony,Kansas,Free,716,2023-03-25,16,36,Reviewed Transaction History,Investments,3,2023-11-25 20:01:36.000,2,Viewed Notifications,Desktop,Entertainment,2047.53,13
4918,Female,29,West Troychester,California,Premium,784,2021-12-07,25,33,Created Budget,Investments,3,2023-11-26 19:22:13.000,1,View Accounts,Mobile,Groceries,3399.17,29
4919,Female,67,South Ryan,Iowa,Free,670,2022-11-10,24,35,View Budget,Student Loan,3,2023-10-11 23:12:58.000,47,Added Account,Desktop,Dining,4360.07,14
492,Female,29,Lindsayport,Maryland,Free,728,2022-04-15,17,31,Checked Credit Score,Credit Card,3,2023-10-14 23:02:26.000,44,Turned off notifications,Desktop,Income,2911.35,32
4920,Male,30,Courtneystad,Montana,Free,682,2022-02-22,1,58,Reviewed Transaction History,Investments,3,2022-09-01 23:05:20.000,452,Reviewed Transaction History,Mobile,Entertainment,3063.28,NULL
4921,Male,68,North Michaelaborough,Pennsylvania,Free,631,2023-09-29,29,32,Reviewed Transaction History,Investments,3,2023-11-25 17:52:30.000,2,Reviewed Transaction History,Mobile,Income,3286.75,1
4922,Male,67,Johnsonville,North Carolina,Premium,627,2023-01-26,14,32,Reviewed Transaction History,Mortgage,3,2023-11-20 08:12:41.000,7,Added Account,Mobile,Entertainment,2981.05,21
4923,Female,23,Scottside,Kentucky,Free,644,2022-04-14,18,31,View Goals,Credit Card,3,2023-11-22 22:12:38.000,5,View Budget,Mobile,Travel,2981.25,33
4924,Other,39,East Teresa,Nevada,Premium,699,2022-12-23,6,25,Viewed Notifications,Mortgage,4,2023-11-25 00:24:50.000,2,Added Account,Mobile,Bills,3527.52,52
4925,Female,61,Port Christopher,Alaska,Premium,726,2022-02-10,29,37,Added Account,Credit Card,2,2023-11-21 05:00:31.000,6,Checked Credit Score,Mobile,Bills,3067.32,22
4926,Other,30,Lake Robertville,Oregon,Free,661,2021-12-23,10,39,Turned off notifications,Mortgage,4,2023-08-27 21:38:43.000,92,Set Goal,Mobile,Shopping,2889.29,66
4927,Female,38,Conradview,Hawaii,Premium,597,2022-06-15,9,34,Viewed Notifications,Investments,3,2023-11-17 19:06:11.000,10,View Accounts,Mobile,Dining,2744.36,60
4928,Male,21,East Amanda,Arkansas,Free,689,2022-10-06,21,39,Checked Credit Score,Investments,3,2023-11-02 12:46:18.000,25,View Budget,Mobile,Groceries,2967.29,16
4929,Male,18,Matthewport,Connecticut,Premium,721,2022-07-21,21,35,View Goals,Car Loan,3,2023-10-11 17:05:22.000,47,Turned off notifications,Desktop,Groceries,2813.93,21
493,Female,46,Stephaniebury,Arizona,Premium,667,2022-02-20,21,37,View Budget,Mortgage,3,2023-08-27 01:50:09.000,92,View Accounts,Desktop,Travel,2876.77,23
4930,Female,62,South Kari,Indiana,Free,704,2022-05-22,15,38,Created Budget,Mortgage,3,2023-11-19 06:22:51.000,8,View Goals,Mobile,Dining,3074.46,36
4931,Male,40,New Laurenside,Vermont,Premium,709,2023-02-16,2,14,Checked Credit Score,Mortgage,2,2023-08-17 06:47:52.000,102,Added Account,Desktop,Groceries,2772.98,178
4932,Other,58,Howardhaven,Arkansas,Premium,666,2023-01-26,4,21,Turned off notifications,Investments,3,2023-10-19 00:25:39.000,39,Reviewed Transaction History,Mobile,Groceries,3020.31,60
4933,Other,27,South Isaiahport,Vermont,Free,661,2023-10-24,1,38,Reviewed Transaction History,Car Loan,5,2023-11-12 19:29:44.000,15,View Budget,Mobile,Shopping,3152.76,NULL
4934,Female,51,West Marvin,Arkansas,Free,689,2022-03-16,6,29,Viewed Notifications,Mortgage,3,2023-08-01 18:18:05.000,118,View Budget,Mobile,Travel,3643.21,55
4935,Female,32,Pamelaborough,Georgia,Premium,721,2023-03-02,26,29,Viewed Notifications,Credit Card,3,2023-11-05 14:45:43.000,22,View Accounts,Mobile,Entertainment,3589.95,9
4936,Other,52,Cummingstown,Louisiana,Free,671,2023-01-27,24,31,Turned off notifications,Credit Card,3,2023-11-23 04:16:53.000,4,Turned off notifications,Mobile,Shopping,3757.5,13
4937,Other,54,Lake Nicoleview,Wyoming,Free,657,2023-02-26,27,26,Checked Credit Score,Car Loan,3,2023-11-23 17:55:04.000,4,Checked Credit Score,Mobile,Dining,3032.55,10
4938,Other,21,Port Sandra,Wisconsin,Premium,681,2022-12-22,3,23,Created Budget,Car Loan,3,2023-11-08 17:54:30.000,19,Created Budget,Mobile,Entertainment,2573.6,101
4939,Female,29,Davisbury,Colorado,Premium,680,2023-01-10,19,25,Reviewed Transaction History,Credit Card,3,2023-10-27 01:03:00.000,31,Added Account,Mobile,Travel,3104.22,14
494,Male,65,East David,Texas,Free,670,2022-09-23,17,34,Reviewed Transaction History,Investments,3,2023-10-14 10:51:13.000,44,Created Budget,Mobile,Shopping,3838.13,22
4940,Male,43,Andreport,Minnesota,Premium,730,2023-11-01,7,22,Reviewed Transaction History,Student Loan,4,2023-11-25 20:22:04.000,2,Turned off notifications,Mobile,Entertainment,2873.27,2
4941,Other,55,Jessicastad,Washington,Premium,721,2023-03-25,29,35,Checked Credit Score,Investments,3,2023-11-26 17:47:01.000,1,Created Budget,Mobile,Groceries,4395.74,8
4942,Female,58,Andreport,Minnesota,Premium,666,2023-07-17,27,28,View Budget,Student Loan,3,2023-11-26 03:58:25.000,1,View Goals,Desktop,Income,3175.6,5
4943,Female,59,West Spencer,Missouri,Free,740,2022-10-02,4,23,Reviewed Transaction History,Mortgage,3,2023-07-29 14:44:22.000,121,Checked Credit Score,Mobile,Entertainment,NULL,82
4944,Male,25,Brandonhaven,Idaho,Premium,680,2023-11-25,5,20,Set Goal,Student Loan,3,2023-11-27 05:02:38.000,0,Reviewed Transaction History,Mobile,Entertainment,3128.29,0
4945,Other,57,Clarkshire,North Carolina,Free,670,2022-04-29,11,25,Reviewed Transaction History,Credit Card,4,2023-11-16 00:10:22.000,11,Checked Credit Score,Mobile,Entertainment,3700.47,55
4946,Female,58,East Michael,South Carolina,Premium,777,2023-03-18,8,24,View Goals,Student Loan,3,2023-11-18 06:14:10.000,9,View Goals,Mobile,Groceries,3456.8,34
4947,Other,23,New Robinmouth,California,Premium,633,2022-04-06,30,35,View Accounts,Investments,3,2023-11-08 04:00:47.000,19,Added Account,Mobile,Shopping,2683.72,18
4948,Male,57,Lake Riley,Vermont,Premium,726,2023-04-18,7,21,Reviewed Transaction History,Only Checking and Savings,3,2023-10-22 19:47:58.000,36,Added Account,Mobile,Entertainment,3384.57,27
4949,Female,52,Johnsonville,North Carolina,Free,698,2022-03-10,29,38,Turned off notifications,Mortgage,3,2023-10-04 10:52:46.000,54,Set Goal,Mobile,Travel,3882.11,20
495,Male,65,Lake Amyfort,Arizona,Premium,717,2022-11-02,22,30,Set Goal,Car Loan,3,2023-11-19 14:11:18.000,8,View Accounts,Desktop,Bills,3377.36,17
4950,Male,65,Jessicaside,South Dakota,Premium,677,2023-06-28,16,34,View Budget,Investments,3,2023-11-15 13:31:24.000,12,Viewed Notifications,Mobile,Dining,2912.83,9
4951,Other,57,Lake Eric,Pennsylvania,Free,696,2023-09-20,23,36,Reviewed Transaction History,Car Loan,3,2023-11-25 18:45:40.000,2,View Budget,Mobile,Shopping,3215.55,2
4952,Female,23,Laurenshire,New Jersey,Premium,706,2022-07-31,20,31,Reviewed Transaction History,Car Loan,3,2023-11-21 15:41:49.000,6,Turned off notifications,Mobile,Shopping,3737.31,24
4953,Other,66,Smithland,Idaho,Premium,625,2022-06-15,4,44,View Budget,Car Loan,3,2023-11-06 02:02:36.000,21,Checked Credit Score,Desktop,Bills,3608.13,158
4954,Female,29,Stevenmouth,Maine,Premium,711,2023-08-01,1,33,Checked Credit Score,Car Loan,3,2023-11-22 23:42:03.000,5,Added Account,Mobile,Dining,4192.08,NULL
4955,Female,49,Scottside,Kentucky,Premium,706,2022-04-24,15,38,View Goals,Car Loan,3,2023-07-22 04:01:25.000,128,Added Account,Mobile,Income,2983.71,32
4956,Other,36,Johnshire,Virginia,Free,701,2022-04-26,7,44,View Accounts,Credit Card,3,2023-09-05 00:03:16.000,83,Checked Credit Score,Mobile,Bills,4612.51,80
4957,Other,42,Lake William,Vermont,Free,668,2022-06-28,14,32,View Goals,Car Loan,3,2023-11-14 01:01:51.000,13,View Budget,Mobile,Entertainment,2503.64,37
4958,Other,57,South Kari,Indiana,Free,802,2023-04-13,5,34,Turned off notifications,Investments,3,2023-10-21 03:47:01.000,37,View Budget,Mobile,Bills,2425.64,30
4959,Female,21,Lake Leslie,Idaho,Free,754,2022-12-02,1,59,Reviewed Transaction History,Mortgage,4,2023-04-13 11:05:56.000,228,Set Goal,Desktop,Groceries,2506.3,NULL
